Ducati Multistrada 1200s 2011,250 000  ₽,"Ломоносов, Еленинская ул.",https://www.avito.ru/sankt-peterburg_lomonosov/mototsikly_i_mototehnika/ducati_multistrada_1200s_2011_1886969952
Suzuki Drz400s,260 000  ₽,"Улица Дыбенко, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_drz400s_1805483343
Honda cb 400 ss,155 555  ₽,"Пушкин, Пушкинская ул., 29",https://www.avito.ru/sankt-peterburg_pushkin/mototsikly_i_mototehnika/honda_cb_400_ss_1048472141
Kawasaki Z800 ABS 2014,485 000  ₽,"Улица Дыбенко, 100	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_z800_abs_2014_1339747185
Honda Steed 400,160 000  ₽,"Кировский завод, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_steed_400_1865439751
Yamaha Yz 85,93 000  ₽,Ладожская,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_yz_85_1875471861
Мотоцикл Сузуки rmz 250,215 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_suzuki_rmz_250_1758231055
Днепр Урал с документами,130 000  ₽,Петергоф,https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/dnepr_ural_s_dokumentami_1004468609
Питбайк wels CRF 125 и CRF 125 E новый в упаковке,58 000  ₽,Балтийская,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_wels_crf_125_i_crf_125_e_novyy_v_upakovke_1578954432
Honda vtx 1800 f3,690 000  ₽,Петергоф,https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/honda_vtx_1800_f3_1868593445
Yamaxa 1700 PS warrior,500 000  ₽,"Ломоносов, Пароходная ул.",https://www.avito.ru/sankt-peterburg_lomonosov/mototsikly_i_mototehnika/yamaxa_1700_ps_warrior_1638479793
BMW k 1100 lt,200 000  ₽,"Рыбацкое, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_k_1100_lt_1560500390
Kayo krz classic zs190 17/14,81 000  ₽,пос. Белоостров,https://www.avito.ru/sankt-peterburg_sestroretsk/mototsikly_i_mototehnika/kayo_krz_classic_zs190_1714_1869231296
Harley Davidson flht 1988г.в,400 000  ₽,"Проспект Ветеранов, 100	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley_davidson_flht_1988g.v_1724103256
Yamaha YZF 1000R Thunderace,165 000  ₽,"Санкт-Петербург, Красное Село, проспект Ленина",https://www.avito.ru/sankt-peterburg_krasnoye_selo/mototsikly_i_mototehnika/yamaha_yzf_1000r_thunderace_1864119662
"Head Benger Hollister, 2012г",1 000 000  ₽,Красногвардейский район,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/head_benger_hollister_2012g_1870164759
Honda NC700 XA,385 000  ₽,"Кировский завод, 600	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_nc700_xa_1865511538
Irbis Garpia 250 4T 165fmm 2014 ирбис гарпия,66 900  ₽,Проспект Ветеранов,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/irbis_garpia_250_4t_165fmm_2014_irbis_garpiya_1652289373
Ducati 999 подножки пассажира,2 000  ₽,Улица Дыбенко,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ducati_999_podnozhki_passazhira_1876470673
Hyoshг 250,135 000  ₽,"пр-т Героев, 23",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/hyoshg_250_1880230839
Питбайк BSE PH10-125e 17/14 2019 г. новый,59 990  ₽,"Ладожская, 1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_bse_ph10-125e_1714_2019_g._novyy_1832201238
Lifan 125 14F Категория А1,45 000  ₽,"Пролетарская, 500	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/lifan_125_14f_kategoriya_a1_1770828393
BMW R1200RT 2006,449 000  ₽,"Проспект Просвещения, 1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_r1200rt_2006_1778441169
Декоративная накладка для мотоцикла Honda GoldWing,2 500  ₽,"Московская, 800	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/dekorativnaya_nakladka_dlya_mototsikla_honda_goldwing_1877887767
Honda CB750,155 000  ₽,"Василеостровская, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb750_1446214419
Irbis TTR 250,60 000  ₽,территория Пороховые,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/irbis_ttr_250_1843219829
Спорт Электро мотоцикл видео 5 сек 100 км 140 км\ч,180 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/sport_elektro_mototsikl_video_5_sek_100_km_140_kmch_1549877746
Ямаха вираго 1100,170 000  ₽,"Санкт-Петербург, Пушкинский район",https://www.avito.ru/sankt-peterburg_pushkin/mototsikly_i_mototehnika/yamaha_virago_1100_1861134748
Honda X4,250 000  ₽,"Нарвская, 3,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_x4_1851892812
Honda XRV 650 Africa Twin 1988,230 000  ₽,"Лесная, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_xrv_650_africa_twin_1988_1854300120
Иж Планета 5,20 000  ₽,"Ладожская, 7,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/izh_planeta_5_686395910
Honda XR400,225 000  ₽,"Беговая, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_xr400_1867872659
Honda CBR919RR FireBlade,220 000  ₽,"Комендантский проспект, 2,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr919rr_fireblade_1789805026
Suzuki Intruder 400 CL,220 000  ₽,"Санкт-Петербург, Курортный район, посёлок Солнечное",https://www.avito.ru/sankt-peterburg_sestroretsk/mototsikly_i_mototehnika/suzuki_intruder_400_cl_1905185387
Yamaha Fazer 400,120 000  ₽,Проспект Ветеранов,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_fazer_400_1871133150
Урал с коляской,56 000  ₽,"Купчино, 200	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ural_s_kolyaskoy_1484235784
KTM sx 65 тюнинг,20 000  ₽,Звездная,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ktm_sx_65_tyuning_1860231869
Мотоцикл Yamaha Serow 225 из Японии,175 000  ₽,"Ладожская, 1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_yamaha_serow_225_iz_yaponii_1864544981
Yamaha PW50,90 000  ₽,"Комендантский проспект, 1,3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_pw50_1774599457
Wels CBR 3000,45 000  ₽,"Улица Дыбенко, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/wels_cbr_3000_1802706906
Honda shadow 750,285 000  ₽,"Удельная, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_shadow_750_1812602941
Yamaha Dragstar 400,200 000  ₽,"Кировский завод, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_dragstar_400_1865147841
Питбайк Avantis Lux 190сс. Модель 2020,99 990  ₽,"Московская, 1,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_avantis_lux_190ss._model_2020_1836041971
Harley Sportster XL1200CC Спортстер Шпрота Харлей,350 000  ₽,"Ленинский проспект, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley_sportster_xl1200cc_sportster_shprota_harley_1713172095
Kawasaki Z 250,210 000  ₽,Комендантский проспект,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_z_250_1765595067
Питбайк BSE 125,33 000  ₽,"Рыбацкое, 800	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_bse_125_1897897978
Honda VT1100 Shadow Хонда Шадоу VT 1100,169 000  ₽,"Ладожская, 2,3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_vt1100_shadow_honda_shadou_vt_1100_1876307327
Yamaha xv 1900 roadliner,490 000  ₽,"Комендантский проспект, 3,3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_xv_1900_roadliner_1797549649
Yamaha TW200 1999 г,140 000  ₽,"Кировский завод, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_tw200_1999_g_1801257086
Фара Kawasaki ninja 300,2 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/fara_kawasaki_ninja_300_1879550837
190 SM Pitster Pro 160 MX питбайк,120 000  ₽,"Лесная, 1,2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/190_sm_pitster_pro_160_mx_pitbayk_1888381245
Kawasaki zzr400 2000г,120 000  ₽,"Выборгская, 1,7	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_zzr400_2000g_1129055740
Yamaha R6 2008+ в разбор,1 000  ₽,"Комендантский проспект, 600	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_r6_2008_v_razbor_982778868
BSE ph-10 125e,50 000  ₽,"Елизаровская, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bse_ph-10_125e_1870987755
X moto 250 ZR,100 000  ₽,Парнас,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/x_moto_250_zr_1859000040
Honda VFR800,257 000  ₽,"Купчино, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_vfr800_1895582911
Ява 638,90 000  ₽,"Старая деревня, 1,2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yava_638_1789338778
Victori Vision Tour 2007,535 000  ₽,"Бухарестская, 800	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/victori_vision_tour_2007_1771370930
Хонда CB600F hornet,450  ₽,"Беговая, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb600f_hornet_1895294152
KTM SX 125 2017,350 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ktm_sx_125_2017_1875851435
Suzuki tl1000r,160 000  ₽,"Волковская, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_tl1000r_1536237697
Honda CB 500,135 000  ₽,"Академическая, 1,2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb_500_1870828842
CBR 1100xx,330 000  ₽,"Автово, 3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/cbr_1100xx_1882018215
Honda cbr 1000 rr 2004,300 000  ₽,"Гражданский проспект, 1,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr_1000_rr_2004_801178054
Honda CB1300,240 000  ₽,"Академическая, 2,8	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb1300_1915046894
Мотоцикл урал,45 000  ₽,"Улица Дыбенко, 2,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_ural_1118784098
BMW R1200C independent 2002 г.в,390 000  ₽,Удельная,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_r1200c_independent_2002_g.v_1783269407
Питбайк BSE PH10-150E RS 17/14 Бесплатно по России,74 990  ₽,"Проспект Большевиков, 1,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_bse_ph10-150e_rs_1714_besplatno_po_rossii_512302657
Иж планета 5,100 000  ₽,"Проспект Просвещения, 100	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/izh_planeta_5_1856984695
Kawasaki vulcan 800 classic vn800,295 000  ₽,Василеостровская,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_vulcan_800_classic_vn800_1270214908
Kawasaki ER-6 EX650E,250 000  ₽,Площадь А. Невского I,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_er-6_ex650e_1536575584
Lifan gy-5a кастом,33 000  ₽,Проспект Просвещения,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/lifan_gy-5a_kastom_1880809816
Suzuki Hayabusa GSX1300R,400 000  ₽,"Московская, 1,1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_hayabusa_gsx1300r_1875644276
Jmc 110s полуавтомат,Цена не указана,"Академическая, 7,7	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/jmc_110s_poluavtomat_1874503131
BRZ 125cc 17/14,59 000  ₽,"Фрунзенская, 800	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/brz_125cc_1714_1812447918
BMW F900R,858 000  ₽,"Технологический ин-т I, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_f900r_1898526571
Зид 250 эндуро,65 000  ₽,"Купчино, 1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/zid_250_enduro_1860528794
Урал а коляской 2wd полный привод блокировка дифа,100 000  ₽,"Проспект Ветеранов, 5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ural_a_kolyaskoy_2wd_polnyy_privod_blokirovka_difa_1808464267
Suzuki Boulevard 400,299 000  ₽,"Пролетарская, 2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_boulevard_400_1862610183
Вэлс Офроуд 250,52 000  ₽,Улица Дыбенко,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/vels_ofroud_250_1844274568
Урал имз-1241 вояж 1998гв,135 000  ₽,"Проспект Большевиков, 200	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ural_imz-1241_voyazh_1998gv_1798035210
Кавасаки kdx200,110 000  ₽,Проспект Просвещения,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kavasaki_kdx200_1766897640
Мотоцикл enduro XR250 + шлем,99 950  ₽,"Проспект Большевиков, 1,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_enduro_xr250_shlem_304436898
BMW F750GS,929 000  ₽,"Технологический ин-т I, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_f750gs_1898294352
Yamaha XV1900 Raider 2009,540 000  ₽,"Волхонское ш., 125к6",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_xv1900_raider_2009_1897092674
Иж 49,50 000  ₽,Гражданский проспект,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/izh_49_1182753467
Yamaha yzf-r1,350 000  ₽,"Красносельский район, муниципальный округ Южно-Приморский",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_yzf-r1_1777666906
"Питбайк kaha 160 pro, bse 15 м/ч",68 000  ₽,"Московская, 1	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_kaha_160_pro_bse_15_mch_1880831810
BMW S1000RR 2017,1 190 000  ₽,"Проспект Просвещения, 600	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_s1000rr_2017_1772228801
Yamaha R1 2002 LTD,365 000  ₽,Комендантский проспект,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_r1_2002_ltd_1883296360
Yamaha TDM 850,210 000  ₽,"Комендантский проспект, 1,3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_tdm_850_1845859757
BMW S1000RR,1 872 000  ₽,"Технологический ин-т I, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_s1000rr_1898311500
Yamaha YZF-R1 TCS 2012 рестайлинг,750 000  ₽,"Бухарестская, 1,2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_yzf-r1_tcs_2012_restayling_1883099507
Хонда сб1 400,105 000  ₽,"территория Горелово, ул. Коммунаров, 188к3",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_sb1_400_1873072114
Хонда CBR1000RR 2004г.в,185 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr1000rr_2004g.v_1468167151
Beta minicross R12 Италия,41 000  ₽,Озерки,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/beta_minicross_r12_italiya_1132680161
Минск 125,20 000  ₽,Звездная,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/minsk_125_1874072018
Honda Steed 400,135 000  ₽,"Петергоф, ул. Первого Мая, 89В",https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/honda_steed_400_1844831998
Пит байк yx160,50 000  ₽,"Адмиралтейская, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pit_bayk_yx160_1293821109
Ирбис ттр-250,50 000  ₽,"ул. Коммуны, 37Б",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/irbis_ttr-250_1885385363
270 куб Bars кросс спортинвентарь,60 000  ₽,"Улица Дыбенко, 2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/270_kub_bars_kross_sportinventar_1875871196
Honda cbr 929 rr,170 000  ₽,Международная,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr_929_rr_1281609093
Kawasaki kx 85,155 000  ₽,Красное Село,https://www.avito.ru/sankt-peterburg_krasnoye_selo/mototsikly_i_mototehnika/kawasaki_kx_85_1880543794
Ducati 999,350 000  ₽,Проспект Большевиков,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ducati_999_1863871382
Yamaha WR 400F 1999г. с птс,220 000  ₽,Проспект Ветеранов,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_wr_400f_1999g._s_pts_1838552224
Suzuki gsxr 600,390 000  ₽,"Нарвская, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_gsxr_600_1822131866
Yamaha Virago 1100 Мотоцикл 9т.км пробег,199 000  ₽,"Петергоф, ул. Первого Мая, 89В",https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/yamaha_virago_1100_mototsikl_9t.km_probeg_1812219249
Honda vtr 1000,100 000  ₽,"Проспект Ветеранов, 1,3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_vtr_1000_1862994438
Yamaha Serow 225 Мотоцикл Японский пробег 4т. км,109 000  ₽,"Петергоф, ул. Первого Мая, 89В",https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/yamaha_serow_225_mototsikl_yaponskiy_probeg_4t._km_1844240405
Suzuki Boulevard C50,423 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_boulevard_c50_1822463098
Suzuki DR 250 R-S Мотоцикл 4.5т.км пробег,179 000  ₽,"Петергоф, ул. Первого Мая, 89В",https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/suzuki_dr_250_r-s_mototsikl_4.5t.km_probeg_1812547620
Продам Kawasaki Zx6r 2001 г.в,170 000  ₽,"Проспект Ветеранов, 7,7	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/prodam_kawasaki_zx6r_2001_g.v_1475663202
Honda cb 400,149 999  ₽,"Московская, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb_400_1863362956
Honda CB 750 Мотоцикл,165 000  ₽,"Петергоф, ул. Первого Мая, 89В",https://www.avito.ru/sankt-peterburg_peterhof/mototsikly_i_mototehnika/honda_cb_750_mototsikl_1844237334
Kawasaki VN1600 vulcan nomad,445 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_vn1600_vulcan_nomad_1822314730
Honda X4,290 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_x4_1822255830
Pitbike bse(sssr atom),45 000  ₽,"Адмиралтейская, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbike_bsesssr_atom_1879458218
Honda VT1300 interstate,576 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_vt1300_interstate_1822675971
Honda cbr600f4i nastro azurro 2002,205 000  ₽,Купчино,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr600f4i_nastro_azurro_2002_1580336985
Питбайк kayo 140,45 000  ₽,пос. Металлострой,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pitbayk_kayo_140_1884947002
Мотоцикл Avantis Enduro 250 QX Design KT 172,161 000  ₽,"Московская, 1,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_avantis_enduro_250_qx_design_kt_172_1529744782
Suzuki GSX R-1000 k7,350 000  ₽,"Ленинский проспект, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_gsx_r-1000_k7_1817218568
Мотоцикл,Цена не указана,Красное Село,https://www.avito.ru/sankt-peterburg_krasnoye_selo/mototsikly_i_mototehnika/mototsikl_1835777244
Honda NC700S DCT ABS,395 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_nc700s_dct_abs_1822148033
Honda MN4-01 ABS АКПП,525 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_mn4-01_abs_akpp_1822830893
Honda NC700X DCT ABS,390 000  ₽,"Елизаровская, 1,5	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_nc700x_dct_abs_1822363805
Продам ява 250 /559,15 000  ₽,"Ладожская, 3	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/prodam_yava_250_559_1760295201
Honda Goldwing GL 1800 2010 г.в,900 000  ₽,"Пионерская, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_goldwing_gl_1800_2010_g.v_1811295413
Honda CB 900F (Hornet) 2001 г.в,267 000  ₽,"Пионерская, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cb_900f_hornet_2001_g.v_1811499173
Мотоцикл suzuki vs 750 intruder,135 000  ₽,"Адмиралтейская, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/mototsikl_suzuki_vs_750_intruder_1804942277
Ducati Monster 400,160 000  ₽,Парк Победы,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/ducati_monster_400_971620086
Suzuki boulevard m109r,600 000  ₽,"Московская, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_boulevard_m109r_1905603756
Kawasaki zzr400 2,70 000  ₽,"Пушкин, Магазейная ул.",https://www.avito.ru/sankt-peterburg_pushkin/mototsikly_i_mototehnika/kawasaki_zzr400_2_1868538660
Honda VT 750C Aero,370 000  ₽,"Озерки, 100	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_vt_750c_aero_1815189180
Kawasaki ninja 250r 2008г,160 000  ₽,"Приморская, 100	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_ninja_250r_2008g_1820019720
Kayo 125,30 000  ₽,Ломоносов,https://www.avito.ru/sankt-peterburg_lomonosov/mototsikly_i_mototehnika/kayo_125_1879702188
Kawasaki ninja zx6r,220 000  ₽,"Проспект Славы, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_ninja_zx6r_1867879832
Yamaha TW200-2 2000 г,120 000  ₽,"Кировский завод, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_tw200-2_2000_g_1833232030
BMW R1150GS,340 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/bmw_r1150gs_1862832777
Harley Davidson Softail Delux,820 000  ₽,"Парнас, 1,8	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley_davidson_softail_delux_1520841669
Рама kayo,5 000  ₽,"Красное Село, Нагорная ул.",https://www.avito.ru/sankt-peterburg_krasnoye_selo/mototsikly_i_mototehnika/rama_kayo_1875991808
Stels Flame 200 продам,45 000  ₽,"Площадь А. Невского II, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/stels_flame_200_prodam_1854164641
Kawasaki ninja 500r 2009г,110 000  ₽,"Парнас, 300	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/kawasaki_ninja_500r_2009g_1280511247
Honda cbr600rr 2012,399 000  ₽,"Улица Дыбенко, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr600rr_2012_1868049001
Honda CBR1000RR,330 000  ₽,"Адмиралтейская, 1,2	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_cbr1000rr_1523683638
Suzuki intruder 400,75 000  ₽,"Комендантский проспект, 2,6	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/suzuki_intruder_400_1898060782
Honda NC700XA 2013 г,360 000  ₽,"Кировский завод, 700	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/honda_nc700xa_2013_g_1865682864
Honda CMX250 rebel,100 000  ₽,"д. Аннолово, Центральная ул.",https://www.avito.ru/sankt-peterburg_pavlovsk/mototsikly_i_mototehnika/honda_cmx250_rebel_1866014311
Harley-Davidson Road King flhr 2008,640 000  ₽,"Площадь Мужества, 900	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley-davidson_road_king_flhr_2008_1873426139
Buell xb12r 2007,230 000  ₽,"Садовая, 500	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/buell_xb12r_2007_1861344319
Gilera smt 80cc motard,90 000  ₽,Проспект Ветеранов,https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/gilera_smt_80cc_motard_1775489874
Harley-Davidson Heritage Softail Classic 110th,999 999  ₽,"Площадь Ленина, 2,9	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley-davidson_heritage_softail_classic_110th_1787958697
Пит байк на ходу заводится едит,30 000  ₽,"Адмиралтейская, 400	 м",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/pit_bayk_na_hodu_zavoditsya_edit_1879476972
Yamaha drag star 1100,259 999  ₽,"Проспект Большевиков, 1,4	 км",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/yamaha_drag_star_1100_1478951546
Harley Davidson Sportster XL1200X Forty-Eight,618 000  ₽,"Петергофское ш., 45",https://www.avito.ru/sankt-peterburg/mototsikly_i_mototehnika/harley_davidson_sportster_xl1200x_forty-eight_1878902178
